x,y
57.41386348,12.77424515
67.0289997,36.82731585
53.18602309,12.47303997
41.14325353,32.55671114
51.16412883,11.4069373
20.19968938,36.29872119
57.58824812,14.29536706
69.97999266,31.36594281
54.16547004,9.29639009
55.45192722,12.64556014
54.01472209,10.96485145
40.91760653,36.32540703
19.02735049,54.39083309
68.61862118,30.99555901
48.97709376,8.300614902
39.46742498,45.07845819
69.10956045,22.64837221
69.43840282,32.03145219
68.51762749,32.30715176
57.74373056,9.61004611
40.91000513,37.20647382
70.05400556,32.47802357
40.52061054,30.33922326
21.8147824,38.84465127
18.98585267,40.78677349
18.15070243,32.15289896
42.7576784,42.88628687
42.39725761,38.76756094
71.38325322,33.4883686
39.64719472,40.20587397
72.0736982,29.1509932
72.11619708,31.39876338
18.08417447,33.39365864
18.08768598,40.67091078
69.46913691,29.50398492
53.63800956,13.82675933
72.65831088,25.72394889
39.18571879,16.19422582
55.27136062,16.6608741
72.27237649,28.76628445
68.91644501,28.21546729
15.97205411,38.52439701
38.04630574,45.51786596
41.98365433,42.43365356
54.02554036,13.30741427
40.48312731,47.02316824
66.62710274,30.40986985
66.41857671,31.0527547
59.74529121,6.603491059
53.72462154,10.11287696
73.06181241,31.51996681
38.50085368,41.24577094
58.36866709,11.69240264
53.93474476,11.66160222
40.8686731,18.83627605
39.85804515,47.90958767
71.02641665,33.36066972
67.59914189,28.72278818
23.8719649,47.1465289
40.11084708,30.39377498
21.27731219,50.7207036
39.72201162,37.34128005
39.79864887,42.99735271
19.3589619,40.35090034
37.98006455,34.92462349
52.6228408,10.63817649
39.1488391,27.77899058
17.377108,29.1671392
71.26334631,28.48383775
41.29665262,55.6721103
39.29243799,56.09282277
66.01034795,31.04527592
20.06017913,40.2410602
51.7492857,6.969971105
22.42384712,32.48894903
16.06486109,52.86111964
38.41607417,34.4285384
55.06734134,9.609176997
71.804421,29.30002336
74.5486882,33.88552992
55.00549592,11.14165686
53.48019271,8.900262701
21.84186911,33.81046092
42.59659875,39.55055107
41.81059095,37.01716712
67.71548312,31.71015343
72.39576535,30.99514196
17.90890551,33.71465792
22.162351,27.74812696
69.38316503,30.94619007
54.9995469,11.44310915
19.71309345,46.05571299
59.04839198,8.38553157
39.70746327,30.06670137
37.29227835,34.46273947
57.20664302,13.66763465
70.2893073,29.50750361
38.82898909,39.76433193
61.14124396,8.792215366
39.65884107,42.83764497
71.19000148,25.24287238
40.19454733,46.39549942
23.93481436,45.74027226
57.98415963,9.79515966
40.83556931,27.88811632
70.57450095,31.32145047
53.13285934,10.65404729
54.27093262,13.14649469
39.37252416,49.72079379
56.70327294,6.436589689
40.28038804,28.53412484
57.65490595,12.96904957
15.74772931,48.63221815
40.9806774,33.0416632
70.38994434,31.2466153
21.58420602,43.9102444
55.94596449,6.67543699
17.11095606,34.22481157
41.36359384,38.32402651
25.82528764,24.22884771
19.44079767,32.56684374
19.69346708,48.24983852
41.66050951,34.76371171
18.00443581,34.72764851
41.88532356,36.34517794
20.45444152,47.92063896
22.17508406,21.40760122
71.97071775,26.438188
54.72297352,12.91962349
59.41913929,10.31316542
39.93883481,46.58967556
54.45882879,11.30289768
55.09044201,10.22236141
41.81087074,40.19626884
69.83133966,28.98001213
19.07890298,39.59958601
71.84916569,32.9578822
38.584192,45.62330315
73.62222066,30.89338936
74.13025568,28.53425222
42.53376458,33.79151479
67.90457437,26.83206543
56.68251527,9.734319925
54.86192225,13.15487107
42.39523076,30.46166386
67.8484147,34.31064763
22.22834548,28.54047758
50.29241141,6.867336277
66.381282,27.54811608
49.82015586,13.30686914
40.93872791,40.05790926
41.59250186,51.55618602
70.80928255,24.13055819
71.51147764,28.41772934
16.43848289,39.60891885
69.49470846,29.70306831
15.54464518,38.83810192
69.42660657,27.49986782
52.26022079,11.64958082
55.22984573,12.04164543
60.2568445,7.622096541
22.48136891,38.7254841
53.42022356,9.01856569
55.09838482,7.525740106
72.6607891,30.80296296
67.18138136,29.93827609
42.54979174,30.93388112
18.31994122,46.67646517
72.67279972,30.65991657
39.72840823,26.0785243
53.01057112,10.64580637
24.78624589,47.44476978
48.11412857,13.63818633
20.24548663,29.82850258
19.55834934,41.9960101
70.42842895,30.21111052
40.71775022,38.59531039
70.18600734,28.49633742
51.92631938,8.738364093
56.64345529,13.30480353
52.89606781,10.39129662
58.07529535,11.8153348
39.69922784,27.30432239
23.87881429,39.9042011
57.09456741,5.377440215
55.16991072,14.14248341
70.6346842,29.75024343
54.81869918,4.995834694
71.77072385,32.2350961
67.18111419,35.13969511
70.38444108,28.66367635
39.6377772,33.5218805
20.84959202,37.43873281
40.63156896,47.57354562
39.21087946,62.67384301
50.64975783,9.810627732
54.44269334,13.79147902
63.26774203,9.046475219
53.66360958,10.54856882
39.08908697,41.06669953
23.26435004,43.88872926
71.11534753,30.3877849
23.83055536,40.59251709
67.82766599,32.5103594
18.68800433,31.62551789
70.70411741,32.94108622
41.92445273,32.41342603
37.90404779,38.01866633
58.56896571,9.807860806
70.66530807,29.77884923
19.74413809,21.66755097
39.60611871,38.74438876
21.57268623,40.53909218
55.63370032,12.9562016
55.4992713,8.693914069
16.98971637,37.98048306
20.94528527,39.41769843
60.60461208,10.23222215
54.58038439,12.72729423
24.47247866,37.21057068
17.8954772,48.67746022
40.06819876,31.06394012
41.09692363,42.31095144
58.41309212,10.04154396
52.65906296,10.04135274
68.96852098,32.37232052
52.7041009,9.666017597
21.07800006,50.92292815
68.88605705,33.08657474
53.70721814,12.35209
21.21989772,47.60873687
76.00291886,28.54974763
72.60244725,30.0095765
71.08884183,30.03989279
54.73787705,11.59824983
68.1509598,28.56354955
55.0416375,12.50901355
52.46666751,7.92272936
38.15580631,51.77786027
55.57587457,6.565349735
68.77390869,32.82855683
57.6118969,5.846209875
69.67957567,35.02182816
23.31244884,37.18005809
58.14309863,11.39985918
18.7370866,35.64211371
39.09144098,41.29808458
38.15178383,36.52331121
22.39712268,51.7024312
39.06062791,37.95657409
70.33200729,31.64611172
72.47445786,28.06646278
39.81708539,40.80493207
39.85880525,26.87632122
40.22979312,45.68351013
41.73087616,42.33954975
70.6846237,29.68369457
40.53076536,41.61221529
19.63831605,39.51129567
19.34090277,46.86714215
54.53642814,11.50105495
53.62764162,15.23893343
69.65748855,27.35080435
68.71862553,31.88793403
52.53599291,5.487536078
39.89323392,33.67533896
38.70189077,39.07976055
38.30588358,42.62844353
22.43197456,34.41728484
40.74693909,27.79284379
17.42572721,30.88933451
54.9619819,8.368485406
68.7412115,38.93821101
53.70289451,17.6453553
70.7341827,29.41993156
71.15046831,30.23106225
56.43882765,11.96461502
26.67962078,47.82545858
58.91993586,10.15509423
56.41213531,8.161568878
54.40333982,10.91623833
66.18510695,29.15849308
40.59197058,19.23136603
40.13164811,34.04643399
73.56220915,30.63034942
16.85266436,47.7454934
54.45315837,13.52340049
56.36679952,11.52326468
20.57270183,49.11524252
19.13011042,43.19700227
55.4724154,8.661047305
65.1752994,28.39626597
17.61780301,28.26165617
20.8752228,38.95291673
69.21755447,32.84797271
70.07936275,30.49350936
39.65661439,30.20050335
15.77785231,38.11152544
19.74303192,57.29195382
22.78122224,50.26878038
68.22062741,32.74765812
39.97141895,30.95680325
55.41625045,9.924443895
22.21954095,47.42348922
41.13544523,28.66518547
71.47868443,28.942702
25.30092249,43.02895089
57.99315143,10.42938454
52.5638103,7.762634392
50.27148473,9.205864096
54.84516813,6.753406865
41.70652664,34.52736263
19.0000757,26.82025289
19.18428071,26.70831058
71.68438566,26.7838052
21.46311802,45.18874638
52.75217834,8.662846097
65.07274118,30.75386831
23.01804341,48.61648993
39.57675969,37.95109653
67.79924704,28.17952697
58.78010113,10.52298717
26.8088987,37.05565472
38.80393445,24.64020409
55.43071086,10.32204232
74.71562706,33.96961651
18.66872049,42.4967872
56.88035575,5.193781172
57.82439188,9.909942875
20.69663587,32.26742481
71.32856895,27.53140411
54.81076645,6.639066911
52.74428449,11.60574898
51.14864213,13.52052702
70.2399956,28.3887531
39.22441214,46.5254915
68.88137612,27.1557199
41.61447603,37.15727428
55.84730013,7.171920587
19.89325921,40.09869721
20.62995798,48.3459152
67.22328453,30.12505888
70.49925273,26.5480322
41.66774645,25.40718541
67.73949003,33.15008924
69.58638143,28.73693711
72.72546463,30.21857801
70.03122361,31.29779733
16.00943412,39.70078294
21.04581771,33.98392465
52.67860711,6.974472596
23.44484197,33.4455055
58.70399062,8.830484315
19.76479737,45.65374744
18.88164023,50.58536769
39.56432065,31.48513969
55.38221903,9.870982006
71.03973153,34.41594253
38.22476086,41.54920631
37.30432899,31.58487183
22.20151918,20.60264106
60.12791283,12.92835025
39.90878952,22.59393069
21.6168023,33.70112473
54.34936757,8.64430612
72.51024385,28.13586517
38.86768732,52.41901967
71.1858764,28.5783941
61.88003546,13.03595271
56.71735044,7.347022505
20.24937795,50.71974498
21.33659011,46.17311186
58.9790395,8.679919653
21.02532217,43.30290398
21.59585429,45.85797858
37.03098672,22.31613273
71.55763703,30.2652186
52.44172091,8.409440433
70.40990189,34.31305287
22.51453246,28.5364063
58.72474193,12.17333366
53.16907871,10.64901527
66.38865012,32.76654634
21.84258261,42.56129483
54.22680665,10.28100239
21.81544352,37.25109967
38.9644468,39.95131597
42.47970505,39.12422834
53.6619395,6.042207957
39.82711528,43.757817
68.99158423,29.651331
22.11097309,43.53485867
17.1885563,44.99609847
69.16251693,27.33945023
74.1139692,32.46039946
72.24229482,35.51078199
54.20417943,10.22281607
38.33740784,43.91931136
56.46700965,10.7966331
69.0303157,23.75571752
40.55113643,26.29081303
54.44103324,14.04512875
18.27489361,38.00273605
56.11996358,10.80024482
71.19240704,31.19658735
71.66918114,31.69451668
39.51266269,42.1081036
15.83101481,48.16792297
51.39764361,8.278712521
56.95742826,11.55576011
71.28347749,31.34712815
39.17035086,40.7782671
19.88861307,49.63021055
39.8272522,37.51771387
40.72952005,30.60592206
67.72992626,29.78480632
67.72074688,25.526108
53.59747798,11.95894673
73.4441484,30.19407439
52.41931825,10.82375905
41.73873782,33.09087581
39.43379019,49.74296046
68.45260835,29.28590428
39.43408186,32.03870345
38.58711418,34.14561039
64.98737017,29.14001596
57.34750241,10.86537316
67.31619512,29.02949717
74.19006698,28.31263666
28.24005631,34.88967924
66.97334414,31.16222761
70.60900778,27.24891162
23.09228258,37.83195899
19.04762209,57.14694755
58.24797738,10.91432491
52.97417424,11.93074524
69.13150655,33.94732675
22.75669237,37.39889146
69.63787959,23.96167714
51.88084043,9.39673851
40.67350272,24.29565174
40.57298295,39.98776587
22.09378993,54.6379958
39.79168222,45.92657878
53.38503854,10.97756731
19.90357576,51.04066881
52.99618508,12.60865365
41.36354517,25.91742537
67.89043533,29.24006631
38.03180179,38.49238837
21.45565477,44.70349532
18.0622085,45.9312688
50.8758496,10.87470838
36.63894365,47.35358408
18.19890472,35.02672023
72.91834816,32.31744287
22.81968453,45.60050448
38.91669563,20.79156385
55.25079415,10.97070661
58.34818697,6.598798205
51.52758242,8.669803157
39.99415187,39.94331869
38.2696524,36.72907799
68.39215248,22.18574
55.20985422,5.397046928
20.08335002,27.03667255
53.47355923,8.530452697
41.87581664,35.11152553
55.37159996,9.122647143
19.47548671,47.67518453
19.56022163,41.85283493
71.20054421,31.23622873
39.17923062,46.60927081
53.37072707,10.5448833
23.01211111,44.30288037
54.44986209,12.59038661
21.75621042,44.88872355
41.20090787,40.41123589
57.10938255,12.84835677
16.88687008,31.92817429
40.5311116,40.22821261
41.51648593,39.80796097
53.27237086,10.39983954
72.78603101,25.51320063
40.32056009,35.61013458
19.56707452,47.46763452
58.26490987,9.185635394
21.06906807,40.23538329
59.74445483,10.8192394
41.8089669,32.54008388
21.4568848,35.38255814
66.11520288,34.79945911
69.95909275,28.29572557
23.1042983,41.98282004
67.91198382,30.44093334
67.95869823,31.30044816
73.91557283,29.79039753
54.45293209,13.2143643
41.0377231,28.08521654
57.06536015,12.5050354
41.70805589,34.2874531
15.10478766,42.25259954
38.04550783,35.23683863
58.59172416,6.776509378
17.86960544,48.01446982
39.61877125,20.25380347
62.5444048,26.13948227
54.0856337,9.948470577
55.6995048,13.50437405
68.0427999,30.5067466
67.14895777,30.37445074
38.91365295,27.63316877
40.56132853,47.6754119
40.93383935,45.84212171
51.63826807,12.03497792
19.39206925,48.77187803
41.0372866,42.47837404
38.62319013,37.35807311
66.78180929,34.16549951
66.99619378,29.45975761
15.10106217,28.76205539
21.72239554,52.00676279
67.25621956,29.33893661
39.09718669,26.69821084
50.98238924,9.448612895
39.79928686,35.84786764
55.10629113,12.38930827
59.74789423,10.05724354
72.65195588,28.76060846
42.55152613,34.40129354
40.28376028,30.09938714
40.90483837,32.61714066
70.6663596,31.21867616
73.79399935,30.16655567
53.43666883,8.491793008
41.21157794,26.34705109
39.02604078,28.26780888
50.80165186,8.95906831
17.93727077,26.72302937
18.40653019,33.44940438
57.60438542,6.525858874
52.51733283,11.07147651
54.91872693,8.482452545
39.65147452,42.65572815
65.84570959,30.87915596
39.70610891,34.41321196
69.98127126,28.08550816
53.62155731,12.19782565
67.6159091,28.63154857
17.67499505,53.26623829
41.77451169,23.37264884
68.61154782,29.5302883
43.15588631,30.89625237
48.35439957,10.2377289
68.21262474,30.96030685
52.90937543,7.876413733
53.20012147,9.424997218
19.09522799,31.05600526
71.1842539,34.2275627
19.26161135,31.71704507
40.26528726,39.06121294
19.68411944,60.0211119
55.46285355,5.75513308
71.83353763,28.66914034
23.77807952,50.84522955
53.08197103,10.30507928
54.62712444,5.798796494
36.74697421,32.58488487
57.77886237,11.34165588
39.68342328,53.29956074
55.40996212,11.28369348
55.00890032,9.523583047
53.87954983,15.2150659
39.9457077,30.00032581
71.83473156,32.82719785
55.03770184,8.78648938
17.84759565,30.35506771
18.5448306,38.63030677
41.20678508,38.64963727
17.23314092,47.56725495
69.26769186,29.77579139
69.97746658,25.32001338
69.12112837,29.30483292
54.70866377,16.08728237
21.87069198,34.08977877
70.532058,28.84701461
63.9385394,29.5124082
56.55688425,9.930739229
72.21780852,31.09877561
52.5872736,8.449171985
37.70968078,39.5334828
54.24280681,12.69192809
69.25765041,33.95279449
57.8047925,8.478100872
38.47717673,36.90346049
40.89443076,35.15192774
55.64527837,9.78434161
59.91510416,8.268443218
39.60939759,49.89846238
53.59039455,8.215655071
55.80963151,10.86626913
38.83267289,28.56129548
68.48305908,36.2835578
14.06168227,39.03889804
21.2368578,57.13267719
72.11751554,31.41125424
19.25839099,49.96616331
53.28524848,7.804602428
69.652951,29.54084911
54.13751063,5.219231818
67.74990022,34.29650586
20.06217639,37.53163835
40.80297072,36.19086829
52.75720848,10.36451236
38.52624982,41.97414315
68.56409179,27.43591809
70.47096851,32.0355521
17.7031145,49.27081923
72.77413844,26.42855347
15.24724132,39.20943883
37.37397496,23.81560663
41.687542,39.21838704
75.16941977,31.54778937
38.98365363,29.5501846
54.64966479,11.09533718
17.12350593,35.39762619
22.6154392,36.3066578
55.03063512,9.831238749
43.49208398,42.20449692
54.07256772,12.47769717
51.50069805,12.89914809
70.51619832,29.81605984
67.7796785,29.81823169
56.50667836,12.69037609
18.31679528,38.17983791
58.1840176,7.4957124
71.27774847,28.64630197
57.3857549,11.89537753
67.55896869,29.37634902
19.08428663,43.19778921
20.61806483,36.82781038
51.24395851,11.10723054
53.19308593,14.57517825
70.13566116,28.73078225
39.00979328,36.52302993
16.71489729,48.35439154
40.91722317,39.94993817
40.17641229,30.17573668
58.11425767,9.55107833
21.66225558,39.43054739
54.97259183,12.27170323
68.91928501,30.25825067
69.31847055,30.07760142
39.25739833,43.0799409
18.66663259,45.30528597
21.72489876,30.82076382
21.32663543,41.73214202
37.01605914,38.20520364
68.92841379,30.22960363
54.82715384,3.434958923
16.1588496,31.14767988
70.10330577,29.61903982
68.4576437,24.99674437
57.19606176,8.618271573
56.17000912,12.11943711
53.13318543,11.94931506
53.68640641,8.829957591
71.87135442,31.38189123
56.15946523,5.635324083
73.05440104,27.56372229
21.59135995,32.50052913
69.54548051,29.43460486
68.62019457,27.47888727
39.46422975,32.00207837
70.15551468,32.27897963
71.7779781,28.12739762
21.88217497,48.04130265
39.12230375,30.83383452
18.12764523,41.1373686
18.51616339,36.01373312
53.10108774,11.61661656
42.03688107,37.51805458
56.27038899,11.39438268
40.26706117,23.52848809
38.14777304,50.42855734
47.8436825,4.6637879
42.06695736,33.75541386
17.47908106,47.33254108
66.71209376,31.99797048
54.85502966,12.29982038
40.59253356,37.8981375
69.97666813,31.95185047
22.11651119,37.46484656
66.50180072,31.08590967
18.8616779,35.7047637
40.66977382,28.37455209
54.73565324,11.84649451
26.86282382,45.77220427
18.70879633,43.37208457
72.12485893,30.22693825
39.08167695,28.63618859
41.29481907,32.15529549
13.53752269,52.42377421
23.2190319,39.39549645
55.13411136,11.50326452
58.12024137,7.872525515
20.68228857,26.82025458
56.53562937,12.46512296
22.18560493,33.79948625
41.08333495,32.89925086
41.54806768,33.68088599
41.06508147,26.70585343
56.56527076,5.988283083
40.32042528,27.22762284
40.49066527,39.41911529
53.7758058,13.41076953
53.57995491,6.390303452
40.1115673,31.80597031
20.70614441,35.6656815
20.34246895,50.0064538
57.0539916,12.37769246
38.73690576,36.79360768
54.57092753,10.36930762
50.78878255,10.41713207
40.101263,36.51997277
72.6873499,31.899105
39.60040665,40.78645372
53.40799767,11.47284516
19.71025991,39.51115906
51.29613077,9.399453358
74.13496406,29.72136764
56.84809331,12.09668813
57.55254924,10.07831973
39.13390526,30.78524939
19.84972355,43.12291145
59.41205218,9.464088671
53.36950329,10.28143467
19.96722269,30.52928864
71.7784966,31.83778504
16.86878088,26.69897133
51.63484141,10.49466134
68.2658108,27.84750331
69.61798746,30.55571671
59.42201055,6.423459452
40.87503687,45.41620064
40.09590184,42.85326176
70.95369227,26.02380942
69.88674459,27.93087039
19.16751893,37.65633118
56.65740009,8.426046783
55.83281454,6.509387467
67.01387699,31.13573718
42.16326401,34.57374194
40.1822084,33.08976813
40.10806252,50.2118037
72.15588669,28.04140791
40.74452824,36.332029
40.50046579,49.3525129
17.91261877,32.72562031
41.64167933,38.02652797
57.22848446,9.206770421
18.67297273,43.45444974
72.09619006,28.86357745
71.59434418,27.98829958
54.07226682,8.029927586
54.41325397,9.791743041
60.83411327,7.714572245
14.88811141,30.59609152
21.60624065,55.11925459
19.3137366,38.27373422
69.20037391,27.33661111
21.67026427,38.15429732
39.34681117,43.37718221
20.26148042,38.92246391
41.55208531,33.30250823
53.06030023,12.92635145
19.64748896,27.43622327
71.61363948,31.24488019
52.84908506,9.656870195
20.23537777,28.58931353
39.06537339,32.86331163
41.22781062,43.57747173
18.63500182,42.18205515
58.78862097,6.25823464
17.94475577,51.4027984
38.58861736,42.83576761
56.2975328,9.612843314
74.25694694,31.54738548
19.17402065,40.19589258
49.92783997,10.45868767
23.46936866,30.15451799
71.03677371,30.02476597
69.72479032,29.63314114
22.60985144,34.96029198
54.92785648,8.500457792
41.14087157,39.22825827
40.25931849,48.54717539
17.18991272,40.22062607
18.45494897,29.46348027
39.87713412,37.39306124
40.6184653,28.92945311
39.50683081,30.61628196
39.71451365,32.51683035
41.1061444,33.94178448
20.36018479,41.83251891
57.44462924,13.23057531
52.8970501,8.127565622
67.63612657,30.91915038
52.68783774,9.674797068
41.63310389,39.25494134
52.85833392,9.709250042
68.27913831,33.84846209
75.26221276,28.96869621
39.66351861,31.21094657
23.69448916,32.50851652
41.51540282,26.98244021
56.47086637,11.76841096
20.70200846,38.96457445
38.43922671,27.87304592
38.94534554,44.79904509
55.3002035,11.52902628
68.93271432,27.62463341
53.69357135,10.75017038
40.18433214,32.16220724
71.33558843,32.54565774
52.45929515,7.14165711
21.14685007,43.21625764
36.91055925,44.66074287
21.57030634,38.36991368
54.30337577,8.450353344
40.22320534,35.70517646
54.07828692,12.97972989
16.04968165,28.33813361
38.09404214,31.00490286
20.14454235,44.30575809
64.62386829,32.87764765
70.97498423,27.80654093
54.64335473,6.835289192
57.46718127,3.420314723
58.06335446,10.41172103
39.47386991,36.78181713
68.09523267,29.36435676
52.98434586,10.90257979
38.56631102,40.74005845
19.67958601,35.05441314
41.36578155,34.99772103
71.61374806,32.0505479
72.17467983,31.75112666
56.35241778,4.006582249
69.61936539,30.72305892
55.07246056,10.81663527
18.76084228,25.9854271
56.62832187,6.360079052
23.94037407,38.45440554
19.30208372,35.76321766
40.50100386,41.79761796
23.97811998,43.53804653
72.27399232,30.40820243
38.151987,18.61208535
69.07515045,32.18308763
20.66889099,41.62923823
55.36024999,12.74164087
51.29489813,12.48862281
72.51387101,32.89991272
59.89333182,10.49350186
16.32904717,37.69772754
40.35632184,38.77940158
21.87228957,37.33567935
52.31685242,10.64001524
40.73231271,35.73882538
18.44683744,34.18529773
68.67624441,32.20218986
68.64695691,33.36870268
65.66027535,33.12432297
41.14442658,42.6542657
58.07680966,4.788251007
37.68266876,35.24819393
41.89100743,42.58407814
20.51365995,31.25661325
71.59375141,29.93183561
19.8840648,43.52204798
43.63454293,29.67551152
57.50265825,5.572555134
17.81552536,31.33405269
23.19301529,47.75792774
53.09252446,13.67685978
58.65472103,6.897456337
68.95691983,31.84569374
38.9964171,47.22697338
65.87929649,28.70407082
17.03378918,40.42755688
40.60067117,41.98700759
71.04930904,33.73931645
71.5256875,25.84933739
71.17859211,31.62864531
68.49957472,32.14623605
52.86428572,13.36554225
20.01857604,26.31906875
40.65691319,28.58448977
41.06617379,35.01642895
54.75753506,10.15443429
68.12708235,30.12810403
25.00796681,35.22829419
53.15617365,11.6656385
26.17912179,51.11029525
55.26957267,9.284840634
52.9281083,12.77694815
40.19089052,42.66202638
53.63398183,9.966166145
55.80647932,12.68338056
56.40174276,7.264939409
53.42220236,7.093427241
67.97141604,32.34986886
41.26686686,48.20182422
39.28037109,39.45232937
72.33438677,28.89926193
38.43713197,22.01111573
54.76505006,16.35698737
20.32893867,32.91470724
73.00203376,29.48680855
38.88670009,26.17429419
22.48601351,40.9263471
67.92245041,29.54773293
39.82727174,36.98053146
71.87054772,30.17997538
18.77753222,49.64831283
50.39725817,13.66301843
53.13784888,8.024529165
72.75153979,28.71481797
21.39790173,26.78007539
21.03861641,46.82361931
58.17754672,12.57832521
55.20907918,10.38121103
53.65786683,11.14407848
68.00305025,31.90892589
52.99159231,10.37455858
37.87604282,17.85106489
69.95598972,33.59027169
69.96899252,31.3446858
22.30976577,49.17315366
39.98277911,40.90267586
17.76767472,43.25593604
41.85138129,38.95437207
73.38771366,25.747225
55.55232199,7.79098495
57.57003297,14.0812066
66.99012341,32.36542594
39.47465626,31.47489742
51.93856158,9.883611622
20.89199791,39.25161866
55.61379244,14.35124336
57.371514,9.331504176
39.24429456,39.39210094
37.89777632,34.56012054
71.05596243,26.39385511
54.1889373,9.697301922
54.79246981,9.024632844
26.47027313,45.5509469
73.46378176,32.07681191
36.36942055,42.34371139
22.33743175,31.70379886
56.67299669,11.2883794
16.68980902,33.6840604
70.39730891,34.16710436
57.04617167,12.34420367
71.86321714,31.02237653
18.08793017,37.27879791
19.93817018,29.42471962
69.68648193,27.39694876
38.6785469,24.01766231
54.78870423,11.00380508
67.71753692,26.84163215
54.9862016,10.42027301
40.33483556,25.68542816
56.45182211,7.979899072
39.11172775,34.11244012
52.509046,11.42873796
18.78819275,44.04553027
70.69250868,31.0237385
53.76587531,8.552196994
17.16439382,40.40252269
51.54127067,10.08990007
65.06012024,33.15633332
17.66498634,47.87290035
54.58033951,7.462332728
59.45501475,9.98220455
40.06257442,28.40139526
55.82672815,14.30028073
57.03601056,12.07918045
42.77924739,33.17645573
59.94947247,10.37335475
54.72928425,12.02617002
21.62041169,56.98727466
64.71876246,29.10898185
