x,y
31.20211305,42.55845252
31.81479328,41.57454707
29.84243422,42.39459321
10.48107055,29.78091929
30.8852898,36.60031509
33.56168314,10.80065566
17.4094649,10.15393181
44.52302389,11.38786698
31.56514816,41.97050218
32.45986654,45.44607838
30.38058976,40.47683999
31.07844714,39.67552836
13.74111724,15.83275183
9.356766648,28.53735083
44.9158527,11.76806246
11.31375712,15.87962652
15.28456897,15.96158915
11.45155505,13.11377175
37.40096802,7.940755821
31.78773921,37.46005226
58.52468223,52.3345517
14.30829929,19.77958289
31.14254362,45.58309635
29.12072789,40.94870655
19.89653863,17.4693087
43.08499078,12.32628691
30.97426444,33.35466648
19.74831421,15.56908719
17.79514472,16.02422351
13.0236394,27.54273131
24.41575945,37.59811923
58.51914527,47.30327728
13.14366816,14.42101149
59.44902106,48.81479109
18.56874615,18.5085184
11.92504845,16.92485594
55.61301397,48.54409704
48.23300371,8.897734119
45.82837385,10.16922615
34.74871348,6.309440551
55.99381449,51.40115956
59.35720881,45.59997353
32.63302833,42.75727883
30.64474252,47.23714267
43.33642989,5.300324279
46.93965233,11.86684709
25.963566,35.16327442
38.10652072,6.187867908
32.22775111,39.21374686
63.23827814,49.56110014
22.97047605,13.71987238
63.95185452,50.47403315
38.25163779,9.168423284
33.99814762,31.86762333
47.05363104,8.466251002
25.95916215,38.50155175
29.6606624,45.44959414
7.652191281,32.52810958
34.87514075,9.553405579
8.355400166,26.79804636
9.383146176,31.36087121
40.60149242,10.69477508
27.76025015,38.04507102
16.79344142,15.25473537
10.53824208,29.27367163
13.26655048,11.80465965
35.2712874,9.56426734
40.97218462,10.67797188
29.37356879,41.45466543
42.4417678,8.320162822
33.45370404,12.87666996
27.62058775,41.21101667
12.94846581,4.239041356
65.58323917,44.61638431
26.44419856,42.54782436
9.619270567,32.06312488
30.06985239,12.75397062
11.30327844,30.28413539
40.09819136,7.871014391
28.86622484,37.72130279
43.39486157,7.329583844
24.11309428,39.50406291
16.61804023,11.17435879
10.67665721,12.84442909
45.96012092,6.159939979
27.15381182,40.74098214
44.28658616,10.74809339
16.66144149,13.22668272
27.56936438,46.03305296
17.49153433,11.85454668
54.14775194,50.82092114
7.694198989,16.53705818
53.09098574,13.58505912
52.92933308,51.48023929
29.29374562,50.62235921
40.9918501,7.788277499
46.22917014,10.94966017
33.49297107,9.418079772
27.79732507,32.21333149
42.84423655,11.13470124
18.62834175,16.41315685
27.0208548,33.9088606
20.96959092,14.06892114
17.92913296,20.97099994
59.34474619,49.1804408
15.74705278,15.46511199
13.41579268,15.35089475
60.58480558,52.21976533
28.15047788,32.72871666
43.73108095,10.77262387
32.82523722,42.23385566
21.21033064,19.49842285
10.92538269,20.11532503
30.38306546,39.17966863
29.14130586,38.34465696
44.4867149,9.432468948
37.87355099,6.773697887
13.12190292,35.42793526
6.927091902,28.30016289
28.03523352,37.65524374
28.14769872,35.89315333
37.02823182,13.43089401
13.55838644,18.7124022
29.84837691,40.28598084
61.8252496,47.4470683
27.50804572,38.85035795
7.900349824,34.18180181
35.15483966,36.41034576
9.857733244,14.76687857
53.61246154,48.35165607
12.83399388,19.49816812
27.57570224,44.50552797
35.06779776,10.43899638
38.23041894,12.51270689
14.01048573,20.77153617
14.68603639,22.23950417
45.36184576,9.987519346
30.8538055,43.13238222
13.90068734,15.82669019
41.34364725,10.02004824
26.38524484,44.32537028
14.7030932,30.24347874
38.68303611,14.58500493
14.44533996,12.68620098
41.32567914,9.896108465
40.19956896,10.258539
14.73610892,16.79002619
10.92268825,33.19303989
64.11717844,51.80070719
18.3692457,16.77180779
47.72905652,11.07901834
40.71474455,12.90133163
28.53999338,41.84598988
72.89989918,50.15740313
11.5696475,19.63225029
40.78341756,5.566009987
27.98637098,40.06438627
11.28363487,23.67166716
8.449403246,29.74393235
63.59498506,51.06735279
41.218407,8.803446543
47.5294727,10.33389081
64.69701022,54.03619735
51.41864736,47.97262122
28.84475981,46.2158345
34.95748555,10.58403711
28.54128421,38.52831775
40.76903642,5.127932888
47.99678107,12.13135563
26.32569252,37.69318125
33.17050733,8.904560597
29.43637768,35.56709217
9.767303904,28.34058323
28.59553337,35.85303102
41.97305417,9.588483944
36.76650322,14.21962091
13.06667792,11.41994104
12.65016643,15.46308897
8.712876693,32.29239269
30.61687122,44.50850684
40.31627122,11.60041976
44.30304525,7.189547784
28.89205718,44.12254062
52.31394197,9.906870627
37.33454476,11.62299651
28.99063848,39.73106598
37.19080212,9.369470767
15.00977838,10.0432397
43.49199405,10.21200553
39.32878275,16.00824556
35.61331225,12.87220489
46.31848528,8.284100869
60.97383386,49.02339752
27.65826395,41.94282896
34.94433395,34.07474337
15.20518162,17.59791668
13.12277477,14.58768429
27.78188349,8.639786668
30.12493511,11.46401949
31.49775907,40.47814063
40.6981431,12.43662126
26.60897226,40.70339094
13.16780906,6.351589077
29.02475454,33.49220563
38.43497412,11.03048
25.3481032,39.20833884
28.28100444,12.05181192
48.78357862,9.565933529
39.05657728,7.087570023
31.80633519,9.94288522
19.22513805,19.44039213
16.96406538,6.975528601
61.21360382,52.95528132
44.4864493,9.737859811
62.77844495,51.24676769
15.85869736,14.46738829
36.04022265,7.118863475
32.19088565,25.66031635
40.01498516,10.04656549
46.07383484,7.342452786
32.8671991,16.43093516
27.87672628,34.00890469
32.16826853,10.30925211
43.49343223,14.43621272
17.49713871,11.17250637
37.75665464,11.65309671
54.29543837,48.80288352
57.77362197,49.74030058
39.26473288,11.78465407
18.57955884,20.65982222
63.40396925,49.79014989
10.53562309,29.30834147
59.54572114,51.89925269
35.53961296,9.841815025
38.69738992,10.1603516
7.733203385,32.68017489
29.06064693,38.57478893
27.50288214,35.55871161
33.18961299,37.69790041
16.11170889,17.66880151
8.977966166,9.758138403
56.24992257,49.95847195
20.71613408,12.81037354
10.58689597,17.72036648
27.26773748,42.93220618
33.45328413,9.277780407
37.25219112,13.72619848
12.89746544,13.64310631
9.966888087,28.66326875
28.34787052,40.6272641
29.90330306,38.56639155
15.13661041,8.510180928
38.77868038,7.873910815
37.84640518,11.57457993
14.86667425,11.54096184
56.56961975,50.20746039
55.55784467,48.47200376
11.90961963,2.994199166
40.34799104,13.1393893
29.95565898,51.85674074
12.8690944,15.77034578
47.53585639,46.42476698
39.99035513,11.31270088
14.13771657,13.97074138
14.31429762,12.59604468
27.99197124,44.15185513
39.95750458,9.493897774
6.825116336,31.8295323
15.57020705,17.42003888
14.85085092,17.3314563
34.14001715,39.27377386
38.15798001,5.573772147
49.62005399,12.16861073
37.69574513,15.25327283
31.26657332,43.89540688
39.03735031,7.387193217
28.46519829,42.61466818
41.77665318,7.597774272
13.52371483,22.58253231
39.12043428,10.73983322
13.06967046,9.25845725
33.86685187,33.66247683
29.36004098,43.84035866
6.526619097,33.78358984
32.27120864,12.4797132
25.18213513,38.09702675
45.37267317,9.647658921
35.32685611,8.532198903
29.89105077,32.88424822
30.07150151,40.65408135
29.33195225,39.38605852
58.46060723,51.40550999
30.01992173,42.74115152
10.45887656,25.83263581
34.30747596,10.69669591
30.90966544,44.86185171
12.66065003,13.35653279
33.23232911,31.91373153
40.36081216,12.07560514
30.80555156,6.392229591
30.26444714,41.82103534
61.04180984,46.83087154
41.77711151,9.697051628
21.84179505,12.29086888
56.19867834,47.65431321
28.47652841,37.63913814
11.02630296,10.03989398
9.828241949,10.81437323
31.17783726,43.68934473
39.07990233,8.592290598
12.13886851,31.40212288
57.08622524,47.86222061
11.41079349,12.60042985
2.157834546,15.88802459
31.90391697,44.71637235
22.49203013,9.425779571
65.07175284,48.18676294
9.278485812,33.37788219
34.18659618,12.66962278
29.64359021,35.58288327
66.10630549,50.32961304
25.54355931,32.32556523
31.1212763,47.23004539
32.01020827,47.60379258
11.17158183,27.91953758
38.3889405,8.447003927
11.0564947,31.59967314
47.24571529,8.111243401
30.78809815,46.27556768
17.70393495,16.51213627
60.62451703,47.32466029
36.37156661,44.34828219
19.30460196,17.32679855
35.07250381,8.516308376
37.57065176,10.28788919
39.70448617,8.800262352
55.0984049,52.54877252
33.36327428,11.88284434
32.79291349,6.86271712
31.75008829,37.32005662
25.97252177,9.217532988
11.08705128,20.43933832
27.7132942,38.59394809
28.19695273,38.16268009
25.2890654,26.88974601
41.93960744,10.730599
37.03475131,8.787771812
56.78728671,48.4613012
61.11819612,48.46875781
32.01698926,10.50642661
15.32200506,20.59219802
41.98474951,8.858998514
26.34914116,43.76978506
32.30304176,49.80376178
9.804807036,32.69662206
28.66912079,51.17409344
50.16966614,12.39987674
49.05119114,11.40966452
26.50433279,41.39772652
45.82155003,9.227653289
31.74661446,43.51836125
30.74665543,43.5853893
42.24942348,10.0796207
16.35486864,15.64303373
33.74201318,7.37890572
33.33482394,15.38682971
39.73043377,9.94760195
42.503968,11.4471792
31.29946413,12.38105055
34.64829617,6.952028938
46.3547655,3.193947957
16.71982117,16.64366265
42.99513624,8.491285643
32.39858492,46.79435438
63.72824851,54.61710835
34.48550667,33.74051577
17.25645461,15.88207145
29.56955452,38.69646013
14.46872244,13.21764472
47.37603203,8.795938182
32.56450683,45.49623454
27.10259168,33.05785191
14.87181056,15.19150886
28.04310075,40.61305283
16.52266211,14.59399327
31.5483353,43.94396439
22.27708214,8.029343906
10.96298941,12.10492698
29.90466106,41.67672285
37.28811817,11.20370014
29.97662144,45.2561932
36.49140003,12.17209306
17.19410383,16.16539341
25.63052131,46.07820009
54.46117671,49.17785992
28.783793,37.96835272
29.28998046,38.50123576
33.11332047,8.161732136
41.72430279,7.832903468
58.05554932,48.98263201
39.53315248,5.531987977
28.83531425,7.649057992
47.52716964,11.5101231
47.38100866,10.68193537
22.83430238,9.357124281
41.81641898,7.67453727
44.35163171,14.17172371
31.43055416,47.84120628
27.88542062,38.9972583
18.17469456,17.52683776
63.43039951,48.38884863
27.60451132,39.06292277
32.69533632,39.5935469
45.5794726,12.70797451
31.619468,7.957168156
40.60672504,10.92843303
8.878217704,32.73844033
41.3634286,8.437003343
31.33640856,36.09223908
38.50211485,8.446275813
34.11005661,39.33836453
20.2148759,20.16417888
22.51542549,19.10787491
16.23045319,9.896806569
55.38267467,45.59495133
40.21242834,12.2504677
45.12477272,8.070769783
33.2340566,38.84617816
29.98471441,46.6139646
38.98760805,13.5230337
56.9538304,52.69804383
13.37030218,12.57054126
27.46111334,41.76817742
28.84178646,13.87598204
37.48431637,6.538225376
65.75279441,47.67086862
63.73492162,52.34638394
46.73951613,9.822662821
64.25472799,47.88399452
64.70843611,48.46446891
40.64888904,9.140934265
25.71296065,45.11765076
46.33572873,11.62056686
37.0650884,6.210436873
33.85043468,12.27135925
20.2609115,22.20201716
30.36477585,39.58082098
30.7340706,35.87209147
28.75039327,45.52517517
33.99652543,9.98036078
58.97160554,45.59471899
33.76710196,39.54448527
13.95163191,11.58901345
37.89909385,5.604401925
14.85496905,32.75685484
31.31106493,38.4552656
39.83039809,6.59023283
8.86678363,31.41881651
32.06418288,40.57114292
27.2731998,37.15865696
32.91314881,41.63559819
40.44599516,11.80613178
11.86500651,11.10883537
13.0371889,6.983469735
28.75480999,41.66182794
37.26272884,10.80619684
31.09797799,42.84098691
33.65941118,17.12983592
17.37463957,9.356459851
42.47557283,6.55180869
42.26797396,9.861939787
42.14318073,11.61768327
5.323851533,28.74308682
12.36446187,26.34351634
51.90860559,50.21146055
14.89573781,12.5470328
32.72717396,35.13724935
29.33801884,38.76442445
27.21348875,9.241898055
34.53206073,12.90291554
28.81316502,43.48039144
39.40354635,12.98455531
5.651117503,34.14559394
18.99954989,19.57470469
11.03081691,30.15686237
59.15589493,55.407849
28.06977631,43.33907224
41.62032058,8.869968585
14.25485689,5.514711741
29.44214344,37.93588274
17.66407383,13.65207346
32.3773217,50.08983055
15.41724815,13.49367467
31.87830448,10.39557683
38.9951135,6.293677771
35.44669864,8.143373414
11.6630531,28.38572922
14.08349852,27.15230379
30.50873299,33.37653985
31.29193549,41.86175661
27.38826704,44.58382816
8.777800194,29.33184743
13.26298492,29.22968383
13.03779347,16.65167946
36.05051601,10.62144879
13.03449953,27.68513427
14.93450489,13.70124108
12.07594086,20.95632592
35.92048434,6.09078476
41.23602399,10.4683407
29.24958434,40.15706241
34.74474768,41.78050723
15.91751356,14.48476715
43.0467152,9.719337864
40.34530325,5.254586011
61.1165597,46.54248711
60.79619804,47.62271292
26.40928568,45.81591787
36.48493054,11.38451985
39.42143684,9.011761349
12.70377478,16.84539182
46.5770082,10.89788524
32.81824136,12.2755113
60.7031941,51.38438812
31.90029063,48.02245433
43.52058135,7.260020108
31.09676439,33.65404394
46.47231433,8.326400487
55.43649601,48.90492492
40.40449094,10.74694479
17.19195589,13.20036486
60.11451944,52.49546643
10.83574176,30.59924738
9.996798742,34.97616139
27.48306811,42.12949088
8.336158997,31.36657248
7.472062806,24.62860214
31.93390193,38.91221347
7.903657572,9.96322819
69.54915203,53.83128899
12.66907577,29.62542039
28.62207637,34.80839474
33.63223304,36.13191504
16.38353282,10.11921768
28.36691775,42.26160848
31.93142502,29.0598828
27.57879316,41.72155816
38.91330015,8.476270015
19.70707997,16.5804933
31.72946708,11.13710282
11.27568984,14.60103441
29.70457802,40.2185
5.812336659,27.3471724
18.12983778,16.4911508
15.21071591,15.74161258
59.8156314,54.5225762
9.799461843,31.25110902
19.08829221,12.21917274
29.77203728,45.51830095
43.14670367,11.22785339
11.29149645,16.52278906
14.26918773,33.38352429
11.75016881,27.69905905
37.83048827,8.8661084
29.97934069,40.8340586
17.83557427,17.28803703
32.36503966,43.91779181
21.5830312,13.62521108
26.55288043,15.06686821
37.36060362,10.05686135
36.00804614,7.190721262
30.2498423,41.53732221
50.27478387,51.67740846
17.57612383,12.3296574
56.93484902,49.91214283
32.27677932,38.84313544
14.01367023,30.9078544
33.81619294,9.412345743
39.72700502,16.3836582
37.34942883,11.87006821
28.16476129,36.22624857
64.24221389,46.94477161
30.67969991,12.93775369
54.11721878,48.58531285
39.95277212,13.41947568
54.06181993,46.39378139
8.005410814,16.66195408
48.91897494,8.599673728
55.7570924,54.44153312
5.457666374,31.8471427
62.14930035,51.84589243
29.17150949,37.82604183
44.84867749,6.931316585
15.77326032,13.73331711
14.58839314,11.53523319
20.36415277,14.61373077
14.40038285,14.42455725
41.00560039,5.022904726
36.90472698,13.79128038
56.36347568,51.17608761
14.96129178,12.23033697
59.31055676,52.4107827
35.95745274,5.452771478
54.85915022,46.37106618
43.01539866,7.751910587
66.21822443,49.32861115
19.00297235,17.2472443
65.21396621,52.40476153
11.50333829,16.34143217
29.1916232,32.11720504
39.41938452,9.63839968
25.7584232,37.00802237
14.97043546,17.9027612
29.39449542,45.82895915
30.5398832,36.5072728
51.5488426,47.63864309
29.93936786,37.84818682
46.57607687,7.898888438
27.94548552,42.82991065
20.22202121,13.68194281
44.05920577,5.953194127
59.53679516,45.37661501
29.8356107,39.58991864
44.49828386,5.722380832
61.86094473,48.98142303
43.26112342,12.12000803
8.385966435,35.6774534
12.96932309,12.74598415
12.95671481,17.00559533
36.91870393,13.55228083
59.64217631,50.36899672
61.27897155,52.75390551
46.40887968,6.07829653
14.74956709,10.42346934
31.03880477,37.52534899
47.18009712,9.432795599
12.13641916,13.73491361
7.963015728,22.24149369
45.81617859,7.718313961
24.28686885,35.79330976
26.35968676,40.19200569
44.23259965,9.327159004
30.76441735,42.25346104
27.87970681,37.72480249
15.54686895,14.20738039
39.29381484,7.929280879
19.07439539,11.22683217
43.18597337,7.858033147
33.456372,39.43036972
10.49932889,16.84264292
42.91224392,8.486351739
24.63380606,42.63912731
16.10953456,15.93297248
37.88556781,10.22561226
41.03867436,7.135649221
17.67889743,17.6053768
33.09231095,7.876470011
24.04420421,33.7104405
32.25480445,41.36262631
14.4727422,20.87303487
13.93171384,11.56430891
32.41742041,43.6657675
36.12293411,10.10705172
14.45740831,13.71940382
15.1614235,10.62868072
11.49240863,17.24655823
12.25110334,34.7259473
17.11204556,16.50137058
34.86605722,11.77354214
42.59673957,14.03343773
59.26298766,51.39524962
12.63860237,16.18498907
20.54824393,7.929007773
19.11622105,22.80184083
48.59877147,53.19662693
44.28545069,9.619115383
32.02626914,12.13701891
65.02686221,48.58495512
30.52293013,9.689468795
20.77848476,20.45020335
21.76912694,23.15874009
45.89897263,14.45611168
46.15135298,12.28638445
55.65585714,51.11783851
12.24481511,19.06963845
45.57635266,15.50785573
14.27147776,18.58948513
31.50596715,38.78178181
10.88227324,17.91635844
9.185450828,32.36705213
40.41078556,7.380863579
40.6284616,12.66758692
31.77376354,40.19037587
27.39178758,38.12412302
31.05724868,36.07253254
8.587081977,31.08796551
58.36224213,50.07346091
59.12526271,47.13596585
17.54940922,9.693874073
38.14608025,10.87965847
49.22356483,10.35676757
39.33213089,3.064558656
42.95610219,10.48830909
31.79701638,28.53039586
28.24283253,39.29294786
47.44778349,8.104930606
33.19643761,40.04414693
26.81897345,38.02624415
5.974934774,29.84975248
44.42321219,15.98816051
62.99056754,49.43054449
29.99133148,46.92547902
9.098699596,27.1995391
63.648489,53.23935412
9.869664312,30.22985338
31.21331941,45.27403254
42.79094085,5.065865232
28.41957079,33.94865713
37.79339044,8.658304772
10.23969603,28.99760385
35.35157448,11.06146897
7.995343132,32.67809553
63.75029561,46.34344028
4.782037309,30.10583811
38.8738502,12.79258158
14.50189966,14.50655185
11.45005224,32.72508175
14.11116605,14.97921635
33.5301133,37.24741385
33.2472456,33.96734756
31.91343889,11.42448003
17.79486929,14.76530082
29.10667632,44.57302465
8.230648843,17.95035076
13.82468373,13.49077211
31.00080762,39.43261928
44.6129215,7.588557493
43.9729968,9.167253865
19.73789713,19.29270025
65.94660671,49.56795151
10.3315409,31.15325239
55.58729437,49.64102932
25.46961574,39.68708497
9.180721697,18.7730694
57.1753781,51.67278831
34.00792092,30.62377922
38.97156825,10.86585401
34.66318784,11.78618954
26.88367859,43.56878135
27.70947727,20.59675409
59.9731957,51.224254
44.55186505,7.860697752
12.30223978,26.57441109
56.80657006,53.6405375
31.85120753,42.44227641
59.31279787,52.86874648
29.46934291,40.77184938
14.91199952,10.24578259
28.9123376,38.53335703
11.39614787,32.56948543
16.16777936,17.27680856
15.46852355,23.8443144
19.71880569,14.49876055
6.410248738,29.79758087
15.87093177,11.49318006
9.460247015,30.74936126
53.41502029,47.3042321
32.07996253,47.92407302
35.64698443,9.193177448
9.00381057,25.42539525
15.73711969,18.13161252
55.15350385,11.3487078
16.23904007,13.14129973
32.19656853,12.24026045
56.65674513,56.74243664
41.99809644,13.76837107
52.75100353,50.98570642
41.10942325,12.39642687
32.55780965,35.4975131
38.92514434,8.905957563
40.44441643,10.4269206
18.06012779,8.236246123
12.10227743,13.99257913
32.46329179,42.51356274
53.82434344,49.48877328
43.58766145,8.926046715
25.76174616,38.52233261
41.45865852,11.6847802
30.45424827,34.36939137
9.494373183,29.93895287
37.62757377,8.305274226
30.7562386,34.15274553
31.59044221,43.58562476
18.17652634,7.659732908
8.852865512,32.1354227
38.45682472,9.607097696
31.50023291,36.18998115
41.27499277,7.184203908
15.36973001,14.6822584
32.08201029,39.4136422
13.40023777,25.73615426
17.30600379,18.63246272
43.38080579,11.86058044
38.35074645,13.67579139
39.82005216,8.811743597
37.10823535,9.917038252
41.97487792,11.68597097
8.586831928,14.78406936
15.1880879,29.02634488
33.52279665,10.38702164
19.03356213,22.30307683
15.21706738,32.85577063
63.57971784,53.61378269
58.51957125,49.48110587
30.64170129,38.14413511
60.47277191,54.63338148
42.98588884,9.346988416
33.03871942,40.36011123
43.17022326,8.800793733
31.78046848,40.39631365
41.78332464,9.283705524
28.88291705,39.33959312
53.86498494,12.33942962
7.364322129,27.17877242
13.78072508,12.8782226
31.81635534,44.52237264
45.1819606,10.63863809
17.08134361,15.82478411
15.26064803,15.29940553
23.01087146,36.64044806
70.0943439,52.05495164
37.04509798,10.57559554
35.63418735,9.781072227
33.54775556,6.462547663
11.73451232,27.15911267
29.92641924,49.75222024
60.98724971,46.25637294
26.71478181,37.357897
41.45192997,5.290561825
31.11246009,29.37929319
36.06308445,8.67783466
66.55806866,49.18223209
34.90463499,14.05148587
38.32724055,9.43247689
46.00834988,11.29893316
